N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1171.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,13115.0,90.0,+0.69%,0.0,13025.0,13145.0,13025.0
1172.0,TRUE 코스피 200 ETN,7865.0,50.0,-0.63%,0.0,7875.0,7875.0,7865.0
1173.0,TIGER 레버리지,13555.0,55.0,+0.41%,0.0,13370.0,13580.0,13330.0
1174.0,삼성 코스피 200 ETN,7850.0,60.0,-0.76%,0.0,7890.0,7890.0,7850.0
1175.0,신풍제약우,17790.0,180.0,-1.00%,500.0,17550.0,17970.0,17550.0
1176.0,파워 200,31215.0,85.0,+0.27%,0.0,31090.0,31215.0,31035.0
1177.0,HANARO 글로벌럭셔리S&P(합성),16525.0,100.0,-0.60%,0.0,16600.0,16600.0,16520.0
1178.0,TRUE 코스피 양매도 3% OTM ETN,7790.0,0.0,0.00%,0.0,7790.0,7790.0,7790.0
1179.0,KODEX 미국배당프리미엄액티브,9655.0,145.0,-1.48%,0.0,9765.0,9770.0,9645.0
1180.0,TIGER 차이나전기차레버리지(합성),6025.0,45.0,-0.74%,0.0,6050.0,6075.0,5900.0
1181.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1182.0,KB 레버리지 나스닥 100 ETN,12750.0,10.0,+0.08%,0.0,12810.0,12810.0,12745.0
1183.0,TIGER 유로스탁스50(합성 H),14105.0,185.0,-1.29%,0.0,14235.0,14235.0,14105.0
1184.0,동양고속,13110.0,20.0,-0.15%,5000.0,13000.0,13130.0,13000.0
1185.0,TIMEFOLIO K바이오액티브,7620.0,65.0,+0.86%,0.0,7540.0,7655.0,7495.0
1186.0,ACE 200TR,19850.0,40.0,+0.20%,0.0,19720.0,19870.0,19710.0
1187.0,KODEX K-신재생에너지액티브,12160.0,25.0,-0.21%,0.0,12170.0,12185.0,11995.0
1188.0,DL이앤씨우,17820.0,30.0,+0.17%,5000.0,17500.0,17900.0,17500.0
1189.0,TIGER 글로벌BBIG액티브,10875.0,25.0,+0.23%,0.0,10865.0,10905.0,10860.0
1190.0,KODEX 2차전지산업레버리지,4615.0,175.0,+3.94%,0.0,4310.0,4675.0,4310.0
1191.0,모두투어리츠,4770.0,60.0,+1.27%,5000.0,4710.0,4775.0,4710.0
1192.0,비비안,1247.0,5.0,+0.40%,500.0,1243.0,1252.0,1221.0
1193.0,세우글로벌,1284.0,15.0,+1.18%,500.0,1270.0,1287.0,1270.0
1194.0,전방,21850.0,50.0,+0.23%,5000.0,21800.0,21900.0,21350.0
1195.0,KB 레버리지 S&P 500 선물 ETN(H),9165.0,130.0,-1.40%,0.0,9185.0,9185.0,9130.0
1196.0,ARIRANG 단기채권액티브,110035.0,25.0,-0.02%,0.0,110035.0,110035.0,110035.0
1197.0,DL우,21650.0,550.0,+2.61%,5000.0,21200.0,21650.0,20950.0
1198.0,KB 천연가스 선물 ETN(H),7295.0,350.0,-4.58%,0.0,7295.0,7315.0,7255.0
1199.0,화인베스틸,1209.0,39.0,+3.33%,500.0,1171.0,1210.0,1171.0
1200.0,HANARO Fn K-뉴딜디지털플러스,7445.0,50.0,+0.68%,0.0,7380.0,7445.0,7370.0
1201.0,KODEX 차이나H,15000.0,255.0,-1.67%,0.0,15255.0,15325.0,15000.0
1202.0,태원물산,4735.0,50.0,+1.07%,500.0,4690.0,4935.0,4685.0
1203.0,신한 레버리지 S&P500 선물 ETN,17950.0,225.0,-1.24%,0.0,18005.0,18005.0,17950.0
1204.0,QV S&P500 버퍼10% 9월 ETN,11960.0,0.0,0.00%,0.0,11960.0,11960.0,11960.0
1205.0,삼성 인버스 2X 나스닥 100 ETN(H),5110.0,20.0,-0.39%,0.0,5100.0,5120.0,5090.0
1206.0,KODEX 미국채10년선물,10730.0,5.0,-0.05%,0.0,10755.0,10765.0,10720.0
1207.0,KBSTAR 중국본토CSI300,9050.0,20.0,+0.22%,0.0,9065.0,9065.0,9050.0
1208.0,ACE 미국30년국채선물레버리지(합성 H),5560.0,40.0,-0.71%,0.0,5560.0,5575.0,5535.0
1209.0,삼성 미국 대형 성장주 ETN(H),17510.0,185.0,-1.05%,0.0,17510.0,17510.0,17510.0
1210.0,하나 Solactive 2X US Tech Top 10 ETN(H),34970.0,0.0,0.00%,0.0,34970.0,34970.0,34970.0
1211.0,동일제강,1722.0,30.0,+1.77%,500.0,1656.0,1723.0,1655.0
1212.0,TIGER KRX인터넷K-뉴딜,3185.0,15.0,+0.47%,0.0,3165.0,3200.0,3135.0
1213.0,우진아이엔에스,4570.0,65.0,+1.44%,500.0,4505.0,4570.0,4475.0
1214.0,삼성 레버리지 은 선물 ETN(H),11595.0,280.0,+2.47%,0.0,11475.0,11595.0,11475.0
1215.0,KOSEF 미국달러선물,14925.0,20.0,-0.13%,0.0,14975.0,14995.0,14900.0
1216.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,13730.0,105.0,-0.76%,0.0,13775.0,13785.0,13630.0
1217.0,TIGER 미국나스닥바이오,18250.0,500.0,-2.67%,0.0,18750.0,18750.0,18215.0
1218.0,TIGER 200 헬스케어,15285.0,50.0,+0.33%,0.0,15180.0,15335.0,15180.0
1219.0,ACE 중장기국공채액티브,97160.0,10.0,+0.01%,0.0,97165.0,97195.0,97155.0
1220.0,KODEX 인도Nifty50레버리지(합성),11365.0,35.0,-0.31%,0.0,11345.0,11400.0,11325.0
1221.0,ACE 엔비디아채권혼합블룸버그,14140.0,10.0,-0.07%,0.0,14150.0,14170.0,14110.0
1222.0,호텔신라우,45000.0,1050.0,-2.28%,5000.0,43200.0,45600.0,43200.0
1223.0,하나 레버리지 콩 선물 ETN(H),33830.0,750.0,+2.27%,0.0,33750.0,33830.0,33750.0
1224.0,미래에셋 인버스 2X 코스피200 선물 ETN,16905.0,100.0,-0.59%,0.0,17220.0,17220.0,16900.0
1225.0,KODEX 코스피TR,11265.0,50.0,+0.45%,0.0,11185.0,11265.0,11175.0
1226.0,삼성 미국 대형 가치주 ETN,16885.0,230.0,-1.34%,0.0,16885.0,16885.0,16885.0
1227.0,SOL 200 Top10,7645.0,0.0,0.00%,0.0,7580.0,7645.0,7580.0
1228.0,KODEX Fn시스템반도체,8290.0,5.0,-0.06%,0.0,8240.0,8330.0,8240.0
1229.0,TIGER 골드선물(H),13660.0,115.0,+0.85%,0.0,13645.0,13680.0,13645.0
1230.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,16350.0,65.0,-0.40%,0.0,16415.0,16530.0,16325.0
1231.0,금호전기,879.0,9.0,-1.01%,500.0,880.0,880.0,857.0
1232.0,KODEX K-친환경선박액티브,9860.0,55.0,+0.56%,0.0,9765.0,9895.0,9765.0
1233.0,경인전자,20700.0,50.0,-0.24%,5000.0,20750.0,20850.0,20500.0
1234.0,TIGER 일본TOPIX(합성 H),18885.0,150.0,-0.79%,0.0,18910.0,18960.0,18855.0
1235.0,삼성 레버리지 금 선물 ETN(H),32480.0,515.0,+1.61%,0.0,32435.0,32595.0,32435.0
1236.0,KODEX 미국달러선물레버리지,13545.0,70.0,-0.51%,0.0,13645.0,13645.0,13530.0
1237.0,신한 구리 선물 ETN(H),16060.0,0.0,0.00%,0.0,16060.0,16060.0,16060.0
1238.0,윌비스,475.0,4.0,+0.85%,1000.0,471.0,476.0,463.0
1239.0,유안타증권우,2465.0,30.0,-1.20%,5000.0,2495.0,2495.0,2465.0
1240.0,미래에셋 원유선물혼합 ETN(H),31640.0,5.0,+0.02%,0.0,31640.0,31640.0,31640.0
1241.0,동원수산,6790.0,90.0,+1.34%,5000.0,6550.0,6800.0,6550.0
1242.0,QV 코스피 200 ETN,31445.0,205.0,-0.65%,0.0,31640.0,31640.0,31445.0
1243.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),12550.0,70.0,-0.55%,0.0,12590.0,12605.0,12485.0
1244.0,성문전자,1387.0,10.0,+0.73%,500.0,1359.0,1388.0,1355.0
1245.0,ARIRANG ESG가치주액티브,7390.0,35.0,+0.48%,0.0,7315.0,7390.0,7315.0
1246.0,주연테크,524.0,2.0,+0.38%,200.0,522.0,544.0,510.0
1247.0,에넥스,514.0,26.0,-4.81%,500.0,511.0,531.0,509.0
1248.0,대신 인버스 2X 코스닥 150 선물 ETN,10265.0,300.0,-2.84%,0.0,10565.0,10650.0,10200.0
1249.0,미래에셋 -2X 미국채울트라30년 선물 ETN,15370.0,175.0,+1.15%,0.0,15370.0,15370.0,15370.0
1250.0,한국ANKOR유전,436.0,47.0,+12.08%,0.0,393.0,455.0,393.0
1251.0,KB 인버스 2X KOSDAQ 150 선물 ETN,10215.0,290.0,-2.76%,0.0,10505.0,10615.0,10145.0
1252.0,이스타코,712.0,7.0,+0.99%,500.0,704.0,719.0,700.0
1253.0,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,10160.0,0.0,0.00%,0.0,10160.0,10160.0,10160.0
1254.0,메리츠 KAP 통안채 6개월 ETN,50745.0,0.0,0.00%,0.0,50745.0,50745.0,50745.0
1255.0,TIGER 미국나스닥100레버리지(합성),11240.0,35.0,-0.31%,0.0,11285.0,11325.0,11215.0
1256.0,한창,1626.0,30.0,-1.81%,500.0,1654.0,1716.0,1576.0
1257.0,삼성 KRX 금현물 ETN,15120.0,95.0,+0.63%,0.0,15090.0,15120.0,15090.0
1258.0,한성기업,4850.0,185.0,+3.97%,5000.0,4665.0,4850.0,4620.0
1259.0,KODEX IT,16670.0,160.0,+0.97%,0.0,16455.0,16670.0,16455.0
1260.0,미래아이앤지,1076.0,0.0,0.00%,500.0,1077.0,1082.0,1068.0
1261.0,카프로,750.0,12.0,+1.63%,500.0,740.0,764.0,729.0
1262.0,WOORI 대한민국국고채액티브,49205.0,40.0,+0.08%,0.0,49130.0,49205.0,49130.0
1263.0,신한 금 선물 ETN(H),14900.0,110.0,+0.74%,0.0,14890.0,14910.0,14890.0
1264.0,참엔지니어링,503.0,2.0,+0.40%,500.0,500.0,518.0,483.0
1265.0,KODEX KRX기후변화솔루션,10570.0,90.0,+0.86%,0.0,10410.0,10570.0,10410.0
1266.0,TIGER S&P글로벌헬스케어(합성),19215.0,450.0,-2.29%,0.0,19295.0,19295.0,19190.0
1267.0,신한 브렌트원유 선물 ETN(H),14795.0,40.0,+0.27%,0.0,14795.0,14795.0,14795.0
1268.0,KODEX 삼성전자채권혼합Wise,10525.0,10.0,+0.10%,0.0,10515.0,10530.0,10500.0
1269.0,KODEX 200ESG,11315.0,25.0,-0.22%,0.0,11275.0,11315.0,11265.0
1270.0,대신343 K200,30965.0,145.0,-0.47%,0.0,30965.0,30965.0,30965.0
1271.0,TIGER 미국S&P500배당귀족,9735.0,170.0,-1.72%,0.0,9770.0,9770.0,9720.0
1272.0,신한 콩 선물 ETN(H),14600.0,0.0,0.00%,0.0,14600.0,14600.0,14600.0
1273.0,HANARO 200선물레버리지,15365.0,35.0,+0.23%,0.0,15295.0,15365.0,15215.0
1274.0,신한 레버리지 미국달러 선물 ETN,14585.0,80.0,-0.55%,0.0,14650.0,14650.0,14585.0
1275.0,신한 레버리지 다우존스지수 선물 ETN(H),29140.0,755.0,-2.53%,0.0,29110.0,29190.0,29110.0
1276.0,TIGER KEDI혁신기업ESG30,8950.0,65.0,+0.73%,0.0,8870.0,8955.0,8850.0
1277.0,SUN&L,2305.0,25.0,-1.07%,1000.0,2310.0,2310.0,2270.0
1278.0,삼성 레버리지 China A50 선물 ETN(H),29020.0,285.0,-0.97%,0.0,28690.0,29020.0,28670.0
1279.0,삼성 China A50 선물 ETN(H),14505.0,140.0,-0.96%,0.0,14510.0,14510.0,14480.0
1280.0,삼성 미국 대형 가치주 ETN(H),14500.0,0.0,0.00%,0.0,14500.0,14500.0,14500.0
1281.0,BYC우,134600.0,400.0,-0.30%,5000.0,134200.0,134800.0,134200.0
1282.0,KBSTAR 200선물인버스2X,3025.0,20.0,-0.66%,0.0,3070.0,3075.0,3020.0
1283.0,ARIRANG 미국장기우량회사채,78685.0,510.0,-0.64%,0.0,79245.0,79245.0,78510.0
1284.0,TIGER 인도니프티50레버리지(합성),28145.0,275.0,-0.97%,0.0,28425.0,28425.0,28090.0
1285.0,신풍,807.0,11.0,+1.38%,500.0,796.0,807.0,789.0
1286.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,8545.0,70.0,-0.81%,0.0,8585.0,8585.0,8545.0
1287.0,KBSTAR 게임테마,7985.0,135.0,+1.72%,0.0,7930.0,8000.0,7925.0
1288.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,27830.0,0.0,0.00%,0.0,27830.0,27830.0,27830.0
1289.0,SOL KIS단기통안채,105000.0,20.0,+0.02%,0.0,105000.0,105000.0,105000.0
1290.0,TRUE 레버리지 코스닥 150 선물 ETN,27750.0,880.0,+3.28%,0.0,26845.0,27750.0,26685.0
1291.0,KODEX 미국S&P500에너지(합성),13265.0,505.0,-3.67%,0.0,13390.0,13390.0,13215.0
1292.0,하나 Solactive US Tech Top 10 ETN(H),13810.0,0.0,0.00%,0.0,13810.0,13810.0,13810.0
1293.0,TIGER 삼성그룹펀더멘털,10600.0,40.0,-0.38%,0.0,10550.0,10640.0,10550.0
1294.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,13775.0,70.0,-0.51%,0.0,13840.0,13840.0,13690.0
1295.0,삼성 레버리지 코스닥150 선물 ETN,27450.0,685.0,+2.56%,0.0,26715.0,27605.0,26565.0
1296.0,하나 레버리지 코스닥150 선물 ETN,27435.0,20.0,+0.07%,0.0,27010.0,27435.0,26785.0
1297.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,27385.0,575.0,-2.06%,0.0,27500.0,27505.0,27380.0
1298.0,대신 레버리지 코스닥 150 선물 ETN,27300.0,405.0,-1.46%,0.0,27015.0,27300.0,26770.0
1299.0,TIGER 퓨처모빌리티액티브,8485.0,40.0,+0.47%,0.0,8445.0,8490.0,8425.0
1300.0,TIGER 코스피고배당,12950.0,70.0,-0.54%,0.0,13110.0,13110.0,12945.0
1301.0,KODEX 33-06 국고채액티브,9530.0,35.0,-0.37%,0.0,9530.0,9545.0,9520.0
1302.0,TIGER 원유선물Enhanced(H),4805.0,5.0,-0.10%,0.0,4805.0,4825.0,4795.0
1303.0,롯데지주우,33400.0,100.0,+0.30%,200.0,33300.0,33800.0,33000.0
1304.0,대교우B,1381.0,11.0,-0.79%,500.0,1392.0,1392.0,1377.0
1305.0,KBSTAR 국고채3년,106755.0,40.0,-0.04%,0.0,106720.0,106830.0,106720.0
1306.0,KBSTAR 2차전지TOP10,14245.0,260.0,+1.86%,0.0,13805.0,14315.0,13780.0
1307.0,한국주강,2360.0,10.0,-0.42%,500.0,2370.0,2400.0,2300.0
1308.0,KODEX 차이나심천ChiNext(합성),8440.0,195.0,+2.37%,0.0,8125.0,8440.0,8125.0
1309.0,TIGER 200IT레버리지,33230.0,730.0,+2.25%,0.0,32200.0,33460.0,32200.0
1310.0,TIGER 미국나스닥100TR채권혼합Fn,10820.0,15.0,-0.14%,0.0,10835.0,10835.0,10820.0
1311.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),26410.0,0.0,0.00%,0.0,26410.0,26410.0,26410.0
1312.0,KODEX 고배당,8775.0,15.0,-0.17%,0.0,8780.0,8785.0,8745.0
1313.0,KODEX 미국S&P500경기소비재,10945.0,65.0,+0.60%,0.0,10895.0,10960.0,10895.0
1314.0,KODEX 차이나A50,17460.0,20.0,-0.11%,0.0,17385.0,17460.0,17330.0
1315.0,ARIRANG 미국단기우량회사채,113345.0,455.0,-0.40%,0.0,113825.0,113825.0,113340.0
1316.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1300.0,135.0,-9.41%,0.0,1295.0,1300.0,1280.0
1317.0,미래에셋 중국 심천 100 ETN,12950.0,0.0,0.00%,0.0,12950.0,12950.0,12950.0
1318.0,TIGER 미국배당+3%프리미엄다우존스,9590.0,210.0,-2.14%,0.0,9635.0,9635.0,9580.0
1319.0,ARIRANG 코스피50,21380.0,50.0,+0.23%,0.0,21350.0,21385.0,21270.0
1320.0,TRUE 인버스 2X 구리 선물 ETN,25645.0,690.0,-2.62%,0.0,25660.0,25660.0,25645.0
1321.0,SHD,20900.0,50.0,+0.24%,5000.0,20350.0,21050.0,20350.0
1322.0,ACE 일본Nikkei225(H),21110.0,340.0,-1.59%,0.0,21135.0,21200.0,21110.0
1323.0,대신 레버리지 KRX 금현물 ETN,25265.0,0.0,0.00%,0.0,25265.0,25265.0,25265.0
1324.0,TIGER 글로벌멀티에셋TIF액티브,9350.0,75.0,-0.80%,0.0,9450.0,9450.0,9345.0
1325.0,대신 S&P 2X 천연가스 선물 ETN B,24985.0,2845.0,-10.22%,0.0,25335.0,25335.0,24980.0
1326.0,TRUE 레버리지 금 선물 ETN,24970.0,0.0,0.00%,0.0,24970.0,24970.0,24970.0
1327.0,신한 은 선물 ETN(H),12485.0,150.0,+1.22%,0.0,12450.0,12485.0,12450.0
1328.0,KODEX 철강,8915.0,210.0,+2.41%,0.0,8640.0,8960.0,8625.0
1329.0,녹십자홀딩스2우,29450.0,0.0,0.00%,500.0,29450.0,30000.0,29450.0
1330.0,대한항공우,22300.0,750.0,+3.48%,5000.0,21550.0,27350.0,21550.0
1331.0,미래에셋 인버스 코스피200 선물 ETN,12350.0,30.0,-0.24%,0.0,12455.0,12455.0,12350.0
1332.0,신한 인버스 코스피 200 선물 ETN,12340.0,40.0,-0.32%,0.0,12390.0,12435.0,12340.0
1333.0,KODEX K-미래차액티브,8360.0,30.0,+0.36%,0.0,8330.0,8385.0,8305.0
1334.0,KBSTAR 내수주플러스,7195.0,40.0,+0.56%,0.0,7150.0,7195.0,7150.0
1335.0,한솔PNS,1199.0,9.0,+0.76%,500.0,1190.0,1199.0,1188.0
1336.0,TIGER 리츠부동산인프라채권TR KIS,4380.0,5.0,-0.11%,0.0,4400.0,4400.0,4375.0
1337.0,SOL 미국TOP5채권혼합40 Solactive,11145.0,40.0,+0.36%,0.0,11125.0,11175.0,11110.0
1338.0,삼성 인버스 2X S&P500 선물 ETN,24500.0,285.0,+1.18%,0.0,24560.0,24560.0,24500.0
1339.0,진도,1968.0,18.0,+0.92%,500.0,1950.0,1968.0,1920.0
1340.0,ARIRANG 미국나스닥테크,24450.0,90.0,+0.37%,0.0,24360.0,24570.0,24360.0
1341.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,4050.0,120.0,+3.05%,0.0,3805.0,4115.0,3805.0
1342.0,제이준코스메틱,5410.0,0.0,0.00%,500.0,5480.0,5490.0,5350.0
1343.0,TIGER 200TR,17270.0,10.0,+0.06%,0.0,17205.0,17295.0,17160.0
1344.0,두산퓨얼셀2우B,8080.0,20.0,-0.25%,100.0,8100.0,8100.0,7960.0
1345.0,KODEX 탄소효율그린뉴딜,7730.0,45.0,-0.58%,0.0,7725.0,7735.0,7725.0
1346.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),23785.0,40.0,+0.17%,0.0,23390.0,23810.0,23215.0
1347.0,KBSTAR 글로벌4차산업IT(합성 H),20560.0,5.0,-0.02%,0.0,20490.0,20570.0,20390.0
1348.0,세방우,6380.0,10.0,-0.16%,500.0,6270.0,6390.0,6270.0
1349.0,메리츠 미국채10년 ETN(H),7820.0,10.0,+0.13%,0.0,7810.0,7825.0,7810.0
1350.0,KODEX KRX300,14565.0,5.0,-0.03%,0.0,14540.0,14570.0,14530.0
1351.0,KODEX S&P글로벌인프라(합성),12935.0,235.0,-1.78%,0.0,12905.0,13000.0,12905.0
1352.0,SOL 미국S&P500ESG,11020.0,115.0,-1.03%,0.0,11060.0,11060.0,11000.0
1353.0,메리츠 레버리지 인플레이션 국채 ETN,11515.0,0.0,0.00%,0.0,11515.0,11515.0,11515.0
1354.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2300.0,55.0,+2.45%,0.0,2300.0,2305.0,2295.0
1355.0,메리츠 레버리지 미국채30년 ETN(H),4580.0,0.0,0.00%,0.0,4555.0,4585.0,4555.0
1356.0,TIGER 구리실물,9720.0,45.0,+0.47%,0.0,9765.0,9765.0,9680.0
1357.0,KODEX 코스피100,24045.0,25.0,-0.10%,0.0,24065.0,24090.0,23935.0
1358.0,KBSTAR 중장기국공채액티브,99730.0,0.0,0.00%,0.0,99730.0,99730.0,99730.0
1359.0,ACE 미국친환경그린테마INDXX,8615.0,285.0,-3.20%,0.0,8900.0,8900.0,8555.0
1360.0,KODEX 건설,3085.0,45.0,-1.44%,0.0,3125.0,3125.0,3070.0
1361.0,TIGER KRX2차전지K-뉴딜레버리지,4750.0,165.0,+3.60%,0.0,4520.0,4775.0,4420.0
1362.0,메리츠 인버스 2X 구리 선물 ETN(H),22775.0,0.0,0.00%,0.0,22775.0,22775.0,22775.0
1363.0,QV 인버스 레버리지 구리 선물 ETN(H),22695.0,0.0,0.00%,0.0,22695.0,22695.0,22695.0
1364.0,KODEX 글로벌로봇(합성),14530.0,15.0,+0.10%,0.0,14515.0,14675.0,14510.0
1365.0,QV S&P500 VIX S/T 선물 ETN D,11295.0,405.0,+3.72%,0.0,10955.0,11300.0,10955.0
1366.0,KOSEF 국고채3년,107270.0,70.0,-0.07%,0.0,107280.0,107280.0,107270.0
1367.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),44930.0,4205.0,+10.33%,0.0,44000.0,45330.0,44000.0
1368.0,SOL 코스닥150,11575.0,55.0,-0.47%,0.0,11575.0,11575.0,11575.0
1369.0,KODEX TRF5050,12455.0,30.0,+0.24%,0.0,12460.0,12465.0,12435.0
1370.0,삼성 레버리지 코스피200 선물 ETN,22410.0,85.0,+0.38%,0.0,22055.0,22415.0,22000.0
1371.0,한화투자증권우,4650.0,105.0,-2.21%,5000.0,4765.0,4980.0,4650.0
1372.0,메리츠 인플레이션 국채 ETN,11060.0,0.0,0.00%,0.0,11060.0,11060.0,11060.0
1373.0,신한 레버리지 코스피 200 선물 ETN,22040.0,310.0,-1.39%,0.0,22175.0,22175.0,22040.0
1374.0,TIGER 차이나클린에너지SOLACTIVE,5855.0,15.0,-0.26%,0.0,5915.0,5915.0,5815.0
1375.0,KODEX TRF7030,13715.0,10.0,-0.07%,0.0,13725.0,13745.0,13670.0
1376.0,ACE ESG액티브,6840.0,0.0,0.00%,0.0,6825.0,6860.0,6825.0
1377.0,KBSTAR 국채선물5년추종인버스,57025.0,130.0,+0.23%,0.0,57030.0,57030.0,57005.0
1378.0,KODEX 미디어&엔터테인먼트,10760.0,75.0,+0.70%,0.0,10665.0,10810.0,10665.0
1379.0,미래에셋 레버리지 옥수수 선물 ETN,21330.0,100.0,+0.47%,0.0,21250.0,21355.0,21250.0
1380.0,메리츠 레버리지 금 선물 ETN(H),21300.0,405.0,+1.94%,0.0,21300.0,21300.0,21300.0
1381.0,KODEX 유럽명품TOP10 STOXX,7725.0,80.0,-1.02%,0.0,7785.0,7785.0,7720.0
1382.0,KODEX 배당성장채권혼합,11770.0,5.0,+0.04%,0.0,11755.0,11785.0,11755.0
1383.0,ACE 국고채3년,100880.0,15.0,-0.01%,0.0,100880.0,100930.0,100880.0
1384.0,KBSTAR 배터리 리사이클링iSelect,11615.0,140.0,+1.22%,0.0,11460.0,11665.0,11390.0
1385.0,KBSTAR 국고채3년선물인버스,109185.0,125.0,+0.11%,0.0,109185.0,109185.0,109185.0
1386.0,QV 레버리지 금 선물 ETN(H),21040.0,0.0,0.00%,0.0,21040.0,21040.0,21040.0
1387.0,TIGER 200커버드콜ATM,8060.0,20.0,+0.25%,0.0,7995.0,8060.0,7990.0
1388.0,TIGER 은행고배당플러스TOP10,9485.0,295.0,-3.02%,0.0,9715.0,9715.0,9440.0
1389.0,ACE 2차전지&친환경차액티브,10275.0,155.0,+1.53%,0.0,10045.0,10320.0,9930.0
1390.0,KODEX TDF2050액티브,10780.0,90.0,-0.83%,0.0,10870.0,10870.0,10775.0
1391.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,20470.0,2175.0,-9.60%,0.0,20320.0,20520.0,20295.0
1392.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,20450.0,2195.0,-9.69%,0.0,20345.0,20450.0,20300.0
1393.0,SOL 국고채3년,102615.0,30.0,-0.03%,0.0,102600.0,102615.0,102600.0
1394.0,메리츠 인버스 국채3년 ETN,10175.0,0.0,0.00%,0.0,10175.0,10175.0,10175.0
1395.0,메리츠 KIS 통안채 1년 ETN,50700.0,0.0,0.00%,0.0,50700.0,50700.0,50700.0
1396.0,신한 옥수수 선물 ETN(H),10125.0,0.0,0.00%,0.0,10125.0,10125.0,10125.0
1397.0,TIGER 코스닥150선물인버스,4400.0,55.0,-1.23%,0.0,4460.0,4480.0,4380.0
1398.0,TRUE 인버스 2X 금 선물 ETN,20080.0,400.0,-1.95%,0.0,20080.0,20080.0,20080.0
1399.0,KODEX 게임산업,6080.0,40.0,+0.66%,0.0,5940.0,6100.0,5940.0
1400.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,20025.0,460.0,+2.35%,0.0,19955.0,20110.0,19955.0
1401.0,신한 다우존스지수 선물 ETN(H),19955.0,225.0,-1.11%,0.0,19950.0,19965.0,19950.0
1402.0,신한 인버스 코스닥 150 선물 ETN,9965.0,60.0,-0.60%,0.0,10030.0,10030.0,9965.0
1403.0,메리츠 인버스 천연가스 선물 ETN(H),19780.0,930.0,+4.93%,0.0,19835.0,19840.0,19780.0
1404.0,TIGER KRX기후변화솔루션,10680.0,130.0,+1.23%,0.0,10570.0,10680.0,10540.0
1405.0,미래에셋 인버스 천연가스 선물 ETN(H),19745.0,935.0,+4.97%,0.0,20250.0,20250.0,19695.0
1406.0,미래에셋 인버스 코스닥150 선물 ETN,9845.0,145.0,-1.45%,0.0,10000.0,10000.0,9820.0
1407.0,키움 인버스 미국달러선물 ETN,9830.0,0.0,0.00%,0.0,9830.0,9830.0,9830.0
1408.0,KODEX 미국러셀2000(H),10285.0,125.0,-1.20%,0.0,10290.0,10290.0,10275.0
1409.0,KODEX 차이나과창판STAR50(합성),6500.0,40.0,+0.62%,0.0,6590.0,6590.0,6500.0
1410.0,미래에셋 인버스 2X 은 선물 ETN,19455.0,0.0,0.00%,0.0,19455.0,19455.0,19455.0
1411.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0
1412.0,ACE 코스닥150,11970.0,135.0,+1.14%,0.0,11815.0,12030.0,11795.0
1413.0,KBSTAR 미국S&P원유생산기업(합성 H),6590.0,245.0,-3.58%,0.0,6570.0,6905.0,6565.0
1414.0,TRUE 인버스 2X 은 선물 ETN,19110.0,280.0,-1.44%,0.0,19120.0,19120.0,19110.0
1415.0,LX하우시스우,18510.0,0.0,0.00%,5000.0,18500.0,18890.0,18250.0
1416.0,대상우,13920.0,60.0,-0.43%,1000.0,13980.0,14080.0,13860.0
1417.0,TIGER 코스닥150바이오테크,7090.0,50.0,+0.71%,0.0,7035.0,7120.0,7000.0
1418.0,QV 미국 IT TOP5 ETN(H),27045.0,260.0,+0.97%,0.0,27035.0,27045.0,27035.0
1419.0,대덕전자1우,9000.0,100.0,-1.10%,500.0,9090.0,9200.0,8980.0
1420.0,TIGER 글로벌AI&로보틱스 INDXX,8735.0,65.0,-0.74%,0.0,8810.0,8810.0,8710.0
1421.0,메리츠 인버스 2X 국채30년 ETN,18780.0,120.0,-0.63%,0.0,18855.0,18855.0,18765.0
1422.0,TRUE 인버스 2X 플래티넘 선물 ETN,18720.0,215.0,+1.16%,0.0,18765.0,18765.0,18720.0
1423.0,넥센타이어1우B,2880.0,35.0,-1.20%,500.0,2915.0,2915.0,2850.0
1424.0,TIGER 차이나항셍테크레버리지(합성 H),6230.0,20.0,-0.32%,0.0,6295.0,6365.0,6075.0
